family_id,member,trivial_err,stability_index,classification,mult1_re,mult1_im,mult1_abs,mult2_re,mult2_im,mult2_abs,mult3_re,mult3_im,mult3_abs,mult4_re,mult4_im,mult4_abs,nontriv_arg
2,14,2.381898209789436e-08,-0.37519228503086083,spectrally stable,-0.18759614251540419,0.9822462457617542,0.9999999999998601,-0.18759614251540419,-0.9822462457617542,0.9999999999998601,1.0000000000000036,2.3818982097894096e-08,1.0000000000000038,1.0000000000000036,-2.3818982097894096e-08,1.0000000000000038,-1.7595105923130612
2,15,1.5595176319881674e-07,-0.375534444859917,spectrally stable,-0.1877672224299308,0.9822135563005908,0.9999999999998525,-0.1877672224299308,-0.9822135563005908,0.9999999999998525,0.9999999999999961,1.5595176319881672e-07,1.0000000000000082,0.9999999999999961,-1.5595176319881672e-07,1.0000000000000082,-1.759684767334526
2,16,8.73217994610248e-07,-0.37620043769030254,spectrally stable,-0.18810021884513012,0.9821498397241579,0.9999999999998874,-0.18810021884513012,-0.9821498397241579,0.9999999999998874,0.9999999999996027,8.732179946101577e-07,0.9999999999999839,0.9999999999996027,-8.732179946101577e-07,0.9999999999999839,-1.760023804818809
2,17,3.860056472595035e-08,-0.3775551267864752,spectrally stable,-0.1887775633932311,0.9820198733015773,0.9999999999999656,-0.1887775633932311,-0.9820198733015773,0.9999999999999656,0.9999999999999827,3.8600564725946467e-08,0.9999999999999833,0.9999999999999827,-3.8600564725946467e-08,0.9999999999999833,-1.7607135054253749
2,18,5.2370849434879574e-08,-0.3804872354480422,spectrally stable,-0.19024361772401072,0.9817369127801865,0.9999999999999455,-0.19024361772401072,-0.9817369127801865,0.9999999999999455,0.9999999476291506,0.0,0.9999999476291506,1.0000000523707726,0.0,1.0000000523707726,-1.762206617066091
2,19,4.903907422466039e-07,-0.38733620454814927,spectrally stable,-0.19366810227406042,0.9810671058400733,0.9999999999999267,-0.19366810227406042,-0.9810671058400733,0.9999999999999267,0.9999999999998941,4.903907422465924e-07,1.0000000000000142,0.9999999999998941,-4.903907422465924e-07,1.0000000000000142,-1.7656959935325418
2,20,6.071747654385776e-08,-0.4046479647663161,spectrally stable,-0.2023239823831373,0.9793186438296899,0.9999999999998975,-0.2023239823831373,-0.9793186438296899,0.9999999999998975,0.9999999999999936,6.071747654385743e-08,0.9999999999999953,0.9999999999999936,-6.071747654385743e-08,0.9999999999999953,-1.774526728871556
3,1,1.06567786337957e-09,-1.7686896926253084,spectrally stable,-0.8843448463126826,0.4668342241098677,1.0000000000000322,-0.8843448463126826,-0.4668342241098677,1.0000000000000322,0.999999999999893,1.0656778580053112e-09,0.999999999999893,0.999999999999893,-1.0656778580053112e-09,0.999999999999893,-2.6558850700605565
3,2,2.2639049523931476e-09,-1.7686892712354818,spectrally stable,-0.8843446356177789,0.4668346232384052,1.0000000000000429,-0.8843446356177789,-0.4668346232384052,1.0000000000000429,1.0000000022637585,0.0,1.0000000022637585,0.999999997736095,0.0,0.999999997736095,-2.6558846187336993
3,3,1.2101231128269774e-09,-1.7686885031602073,spectrally stable,-0.8843442515800718,0.4668353507364353,0.9999999999999639,-0.8843442515800718,-0.4668353507364353,0.9999999999999639,1.0000000012099663,0.0,1.0000000012099663,0.9999999987898769,0.0,0.9999999987898769,-2.6558837960926205
