family_id,member,label,component,s,c1,c2,x_eq,y_eq,mode,omega_parent,amplitude,geom_amplitude,x0,y0,vx0,vy0,T,closure,jacobi_CJ,min_d0,min_d1,min_d2,min_d3,wind_m0,wind_m1,wind_m2,wind_m3,wind_centroid,n_lobes,flags,stop
3,11,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.04021311173723616,0.03714667432460093,2.0104990974513997,1.7561308229600856,-0.019615712654965513,-0.000977935817553829,6.818070820063028,4.8110689635462666e-12,21.786454204458092,2.7258735937079304,3.466271134458905,2.160402383507875,3.374135949060826,0,0,0,0,0,2,,
3,12,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.054287700845268815,0.05023043517563705,2.0167282220182874,1.7455188130981618,-0.026455466676226606,-0.0013200033510906315,6.818016631428743,3.458519016599519e-11,21.786277754512,2.7195668451369523,3.4596173019677674,2.153222393227611,3.367108770004725,0,0,0,0,0,2,,
3,13,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.0732883961411129,0.0679618664110064,2.0251067717663327,1.731161021122502,-0.03566827745751372,-0.0017826221013736165,6.817917586208154,1.7866697305473188e-14,21.785955236587824,2.7110403824842413,3.4506114280777545,2.1435054091687014,3.3576119365920265,0,0,0,0,0,2,,
3,14,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.09893933479050243,0.09202479935914676,2.0363615477289474,1.711720681523813,-0.04806806713579331,-0.0024101539550427696,6.817736367526607,2.4794620938034978e-14,21.78536506637248,2.699506829890024,3.4384106189755963,2.1303435112875246,3.3447725385420246,0,0,0,0,0,2,,
3,15,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.1335681019671783,0.12474407586079606,2.051452456432745,1.685372381732515,-0.06474078148298008,-0.0032665083162368453,6.817404284515203,3.3576378278000215e-14,21.78428336870109,2.6838941004722043,3.421859808061353,2.112491756305896,3.327404839400442,0,0,0,0,0,2,,
3,16,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.18031693765569073,0.1693463819163028,2.0716360956146,1.6496146586833111,-0.08713052041435963,-0.00444870258424987,6.81679439215489,1.2882558815019165e-13,21.782296052180506,2.662737361563661,3.3993667043152382,2.088241375285977,3.3038943194006585,0,0,0,0,0,2,,
3,17,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.2434278658351825,0.23037104667955832,2.0985359029548842,1.6010049428894082,-0.11715119927668648,-0.006116003373939491,6.815670604295948,5.238181794783845e-12,21.778631856582187,2.634024680998105,3.3687168727750536,2.055216505904871,3.272035063707398,0,0,0,0,0,2,,
3,18,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.3286276188774964,0.31430315134116615,2.1342065492552593,1.5347828294571144,-0.1573349186729727,-0.008557462495554452,6.813589487658074,4.308229338735908e-14,21.771838331481316,2.5949698839614412,3.326788353779224,2.010089132408286,3.228792506310512,0,0,0,0,0,2,,
3,19,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.4436472854846202,0.43066336145069956,2.1811601490822863,1.4443377113589195,-0.2110484925775856,-0.012356548139296467,6.809704290184397,2.3651458372477058e-14,21.759129576148208,2.541657858593463,3.2690797326995105,1.9480977471947578,3.169969892677115,0,0,0,0,0,2,,
3,20,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.5989238354042373,0.5940561598730129,2.242271348883915,1.3204867151564539,-0.28289156931427606,-0.01880385349550991,6.8023493954389735,9.334527582154942e-13,21.73498731386096,2.468449288777948,3.1888346124376694,1.8621919295347444,3.0896656642820775,0,0,0,0,0,2,,
3,21,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,0.8085471777957205,0.8288794043901748,2.32032729994956,1.1506611735233874,-0.3797480397703836,-0.030933977607397772,6.788048070526612,1.0437447052372738e-13,21.687792775225734,2.3667810511799714,3.0750698854204983,1.7412042266515675,2.979377902148051,0,0,0,0,0,2,,
3,22,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,1.0915386900242228,1.1843463094106614,2.4163273887485333,0.9189632885980803,-0.5148548225329763,-0.05600058103183474,6.758459553684268,7.324564541129064e-14,21.589600467022674,2.2217984439112715,2.906359844221078,1.5643364509473705,2.8260663734649087,0,0,0,0,0,2,,
