family_id,label,mode,amp,converged,closure,geom_amp,reject
3,case2_stable,1,0.18031693765569073,True,1.2882558815019165e-13,0.1693463819163028,
3,case2_stable,1,0.2434278658351825,True,5.238181794783845e-12,0.23037104667955832,
3,case2_stable,1,0.3286276188774964,True,4.308229338735908e-14,0.31430315134116615,
3,case2_stable,1,0.4436472854846202,True,2.3651458372477058e-14,0.43066336145069956,
3,case2_stable,1,0.5989238354042373,True,9.334527582154942e-13,0.5940561598730129,
3,case2_stable,1,0.8085471777957205,True,1.0437447052372738e-13,0.8288794043901748,
3,case2_stable,1,1.0915386900242228,True,7.324564541129064e-14,1.1843463094106614,
3,case2_stable,1,1.473577231532701,True,5.998937932449059e-12,1.831856472020565,
3,case2_stable,1,1.9893292625691463,False,1.7674059016526637e-07,5.348016074812136,
4,case2_stable,2,0.002,True,4.9353161796768445e-14,0.0019985851503709524,
4,case2_stable,2,0.0027,True,6.095235767506067e-15,0.002698068327161678,
4,case2_stable,2,0.0036450000000000002,True,8.481557639199343e-14,0.0036423528916388246,
4,case2_stable,2,0.004920750000000001,True,3.8857822546081495e-14,0.004917104843646359,
4,case2_stable,2,0.006643012500000002,True,2.6857445152856897e-14,0.006637961502140192,
4,case2_stable,2,0.008968066875000003,True,1.123691745055933e-13,0.008961011974660489,
4,case2_stable,2,0.012106890281250005,True,1.8772246058205565e-13,0.012096938268572546,
4,case2_stable,2,0.01634430187968751,True,6.355874755220028e-13,0.01633009250152217,
4,case2_stable,2,0.022064807537578137,True,1.894613930949846e-12,0.022044227945305354,
4,case2_stable,2,0.029787490175730486,True,4.271220324617301e-12,0.029757196199285792,
4,case2_stable,2,0.04021311173723616,True,1.6474695933521589e-12,0.04016772218906555,
4,case2_stable,2,0.054287700845268815,True,4.138004385726174e-11,0.05421844509856782,
4,case2_stable,2,0.0732883961411129,True,9.153800640806824e-14,0.0731808692528265,
4,case2_stable,2,0.09893933479050243,True,1.0861726626564153e-13,0.0987698601198572,
4,case2_stable,2,0.1335681019671783,True,1.987482717833293e-12,0.13329809982668153,
4,case2_stable,2,0.18031693765569073,True,9.790539126628909e-14,0.17988496449641658,
4,case2_stable,2,0.2434278658351825,True,6.600202879718306e-14,0.24274957081550674,
4,case2_stable,2,0.3286276188774964,True,6.596971967356435e-14,0.3275861904329048,
4,case2_stable,2,0.4436472854846202,True,1.598610091427537e-11,0.442149142813513,
4,case2_stable,2,0.5989238354042373,True,8.787237351694175e-13,0.5970654190244276,
4,case2_stable,2,0.8085471777957205,False,18.607928532766326,21.104705198773363,
5,case1_saddlecentre,1,0.002,True,7.324596047116911e-12,0.000534580167393098,
5,case1_saddlecentre,1,0.0027,True,7.4847386355881e-12,0.000721724344141257,
5,case1_saddlecentre,1,0.0036450000000000002,True,8.572113606473401e-13,0.0009744029807090013,
5,case1_saddlecentre,1,0.004920750000000001,True,1.3600943972205861e-12,0.0013155813627062684,
5,case1_saddlecentre,1,0.006643012500000002,True,2.3120510145475885e-12,0.0017762862224584574,
5,case1_saddlecentre,1,0.008968066875000003,True,5.8629522357939584e-12,0.0023984472148015977,
5,case1_saddlecentre,1,0.012106890281250005,True,7.597842912713771e-11,0.0032387501588027156,
5,case1_saddlecentre,1,0.01634430187968751,True,1.0518573385886226e-11,0.004373871567371143,
5,case1_saddlecentre,1,0.022064807537578137,True,8.960750421628352e-12,0.00590760780604883,
5,case1_saddlecentre,1,0.029787490175730486,True,1.0352572436738095e-11,0.007980620991122851,
5,case1_saddlecentre,1,0.04021311173723616,True,7.3533613512215e-12,0.010783836419922989,
5,case1_saddlecentre,1,0.054287700845268815,True,2.0881270800389733e-12,0.01457702404046928,
5,case1_saddlecentre,1,0.0732883961411129,True,8.413474042448289e-12,0.019715398729082654,
5,case1_saddlecentre,1,0.09893933479050243,True,1.244525423534095e-11,0.02668601833067517,
5,case1_saddlecentre,1,0.1335681019671783,True,4.704844827147977e-12,0.0361643642711302,
5,case1_saddlecentre,1,0.18031693765569073,True,2.4256156807957923e-12,0.04910158662020253,
5,case1_saddlecentre,1,0.2434278658351825,True,7.365384655936529e-11,0.06686776440285598,
5,case1_saddlecentre,1,0.3286276188774964,True,1.607446999798706e-12,0.09152051061379483,
5,case1_saddlecentre,1,0.4436472854846202,False,0.9420780409054755,1.1068018429658921,
6,case2_saddlecentre,1,0.002,True,1.7368412287951846e-12,0.00026898734328801487,
6,case2_saddlecentre,1,0.0027,True,4.108517771937892e-12,0.00036313612530905606,
6,case2_saddlecentre,1,0.0036450000000000002,True,1.2893608590819643e-11,0.0004902396464483972,
6,case2_saddlecentre,1,0.004920750000000001,True,8.000491889193741e-11,0.0006618342922752626,
6,case2_saddlecentre,1,0.006643012500000002,True,1.9600496518014056e-12,0.0008934960656913147,
6,case2_saddlecentre,1,0.008968066875000003,True,1.0843976100032474e-11,0.0012062560739304492,
6,case2_saddlecentre,1,0.012106890281250005,True,6.2939524366585595e-12,0.001628512880197717,
6,case2_saddlecentre,1,0.01634430187968751,True,9.346356600634871e-12,0.0021986169622187175,
6,case2_saddlecentre,1,0.022064807537578137,True,3.3488243413163626e-13,0.0029683651994536226,
6,case2_saddlecentre,1,0.029787490175730486,True,3.1594270203306157e-13,0.0040077293563164805,
6,case2_saddlecentre,1,0.04021311173723616,True,1.4801152272112555e-11,0.005411261821304766,
6,case2_saddlecentre,1,0.054287700845268815,True,5.8916619502770084e-12,0.007306789851048035,
6,case2_saddlecentre,1,0.0732883961411129,True,8.583888402445554e-11,0.00986725211308315,
6,case2_saddlecentre,1,0.09893933479050243,True,4.506220047461078e-11,0.013326895263830203,
6,case2_saddlecentre,1,0.1335681019671783,True,5.56855582024082e-12,0.018003625825030994,
6,case2_saddlecentre,1,0.18031693765569073,True,3.548554828661626e-11,0.30048263688207416,orbit-jump
7,case1_res_3to2,1,0.002,True,8.081144301990028e-14,0.0018595360162550062,
7,case1_res_3to2,1,0.0027,True,6.729347500562201e-14,0.002510389663301703,
7,case1_res_3to2,1,0.0036450000000000002,True,1.8460678827914937e-14,0.0033890552332821585,
7,case1_res_3to2,1,0.004920750000000001,True,3.783506998241266e-14,0.00457527764283397,
7,case1_res_3to2,1,0.006643012500000002,True,5.34588719996684e-14,0.006176721264906488,
7,case1_res_3to2,1,0.008968066875000003,True,4.6930085902641405e-14,0.008338748776107916,
7,case1_res_3to2,1,0.012106890281250005,True,9.089668964687631e-14,0.011257628174918915,
7,case1_res_3to2,1,0.01634430187968751,True,3.7287209239950194e-13,0.01519837210471969,
7,case1_res_3to2,1,0.022064807537578137,True,2.0888298734459187e-12,0.020518838129369613,
