family,amplitude,geom_amplitude,T,jacobi_CJ,closure,nu,abs_nu_plus2,nontriv1_re,nontriv1_im,nontriv1_abs,classification,mult1_re,mult1_im,mult2_re,mult2_im,mult3_re,mult3_im,mult4_re,mult4_im
fam10_case2_res_2to1_ultra,0.2604000000000002,0.26175242746396604,17.063024715244953,20.359107393214806,4.143188298842195e-11,-1.9992695769809652,0.0007304230190348093,-0.9996347884903097,-0.02702387166169856,0.9999999999998271,spectrally stable (near transition),-0.9996347884903097,0.02702387166169856,-0.9996347884903097,-0.02702387166169856,0.9999978523858049,0.0,1.0000021476186955,0.0
fam10_case2_res_2to1_ultra,0.2612000000000002,0.26256770566607474,17.064142751294977,20.35912036508243,4.183988172406923e-11,-1.9993344197508585,0.0006655802491415397,-0.9996672098752344,-0.025796695522376557,0.999999999999805,spectrally stable (near transition),-0.9996672098752344,0.025796695522376557,-0.9996672098752344,-0.025796695522376557,0.9999977967379268,0.0,1.0000022032668239,0.0
fam10_case2_res_2to1_ultra,0.26200000000000023,0.26338310901669426,17.065264712191457,20.359133376846597,4.2387708861886866e-11,-1.9993964627730472,0.0006035372269528327,-0.9996982313863465,-0.024565141209779658,0.9999999999998228,spectrally stable (near transition),-0.9996982313863465,0.024565141209779658,-0.9996982313863465,-0.024565141209779658,0.9999977684492768,0.0,1.0000022315561272,0.0
fam10_case2_res_2to1_ultra,0.26280000000000026,0.2641986382080455,17.066390603046663,20.3591464285113,4.287066788025925e-11,-1.9994556741559464,0.000544325844053617,-0.9997278370778064,-0.02332920425984075,0.9999999999998332,spectrally stable (near transition),-0.9997278370778064,0.02332920425984075,-0.9997278370778064,-0.02332920425984075,0.999997739020999,0.0,1.0000022609841348,0.0
fam10_case2_res_2to1_ultra,0.2636000000000003,0.26501447557741464,17.067520428993227,20.359159520080567,4.3469713676361336e-11,-1.9995120218409073,0.000487978159092739,-0.9997560109202785,-0.02208888019845267,0.9999999999998248,spectrally stable (near transition),-0.9997560109202785,0.02208888019845267,-0.9997560109202785,-0.02208888019845267,0.9999977187529983,0.0,1.0000022812521308,0.0
fam10_case2_res_2to1_ultra,0.2644000000000003,0.2658304625746326,17.068654195192845,20.35917265155847,4.394074417373412e-11,-1.999565473601763,0.0004345263982370451,-0.9997827368006745,-0.020844164529654104,0.999999999999793,spectrally stable (near transition),-0.9997827368006745,0.020844164529654104,-0.9997827368006745,-0.020844164529654104,0.9999976727335712,0.0,1.0000023272717948,0.0
fam10_case2_res_2to1_ultra,0.2652000000000003,0.2666465784205465,17.06979190682632,20.359185822949154,4.4458916787101465e-11,-1.9996159970438132,0.0003840029561867908,-0.9998079985217385,-0.019595052733252127,0.9999999999998318,spectrally stable (near transition),-0.9998079985217385,0.019595052733252127,-0.9998079985217385,-0.019595052733252127,0.9999976302531409,0.0,1.000002369752556,0.0
fam10_case2_res_2to1_ultra,0.26600000000000035,0.2674628238135683,17.07093356910052,20.359199034256775,4.501903176842863e-11,-1.9996635596033636,0.0003364403966363838,-0.999831779801567,-0.01834154024615294,0.9999999999998852,spectrally stable (near transition),-0.999831779801567,0.01834154024615294,-0.999831779801567,-0.01834154024615294,0.9999975962255564,0.0,1.000002403780462,0.0
fam10_case2_res_2to1_ultra,0.26680000000000037,0.2682791994543834,17.072079187248757,20.35921228548558,4.5446737747521917e-11,-1.9997081285470677,0.0002918714529323019,-0.9998540642734153,-0.017083622440693166,0.9999999999998814,spectrally stable (near transition),-0.9998540642734153,0.017083622440693166,-0.9998540642734153,-0.017083622440693166,0.9999975724451329,0.0,1.0000024275609674,0.0
fam10_case2_res_2to1_ultra,0.2676000000000004,0.26909570604593713,17.07322876653151,20.35922557663984,4.599767132568841e-11,-1.9997496709711897,0.0002503290288102811,-0.9998748354854912,-0.015821294594767624,0.9999999999998962,spectrally stable (near transition),-0.9998748354854912,0.015821294594767624,-0.9998748354854912,-0.015821294594767624,0.9999975154330303,0.0,1.000002484573141,0.0
fam10_case2_res_2to1_ultra,0.2684000000000004,0.269912344293108,17.074382312227048,20.35923890772389,4.654433908962958e-11,-1.9997881538006288,0.00021184619937120175,-0.9998940769001171,-0.014554551853909503,0.9999999999998027,spectrally stable (near transition),-0.9998940769001171,0.014554551853909503,-0.9998940769001171,-0.014554551853909503,0.9999974759906557,0.0,1.0000025240156878,0.0
fam10_case2_res_2to1_ultra,0.26920000000000044,0.2707291149030877,17.075539829642203,20.359252278742098,4.7153341372882076e-11,-1.9998235437885574,0.00017645621144257717,-0.9999117718940991,-0.013283389147497956,0.9999999999998203,spectrally stable (near transition),-0.9999117718940991,0.013283389147497956,-0.9999117718940991,-0.013283389147497956,0.999997463926689,0.0,1.0000025360799156,0.0
fam10_case2_res_2to1_ultra,0.27000000000000046,0.2715460185854087,17.076701324115785,20.359265689698912,4.7695074840498156e-11,-1.9998558075157469,0.00014419248425312503,-0.9999279037577282,-0.012007801063681942,0.9999999999998548,spectrally stable (near transition),-0.9999279037577282,0.012007801063681942,-0.9999279037577282,-0.012007801063681942,0.9999974066309648,0.0,1.0000025933756793,0.0
fam10_case2_res_2to1_ultra,0.2708000000000005,0.2723630560515159,17.077866800999043,20.3592791405988,4.827904245919486e-11,-1.9998849113893837,0.00011508861061626519,-0.9999424556946007,-0.01072778165648124,0.9999999999999089,spectrally stable (near transition),-0.9999424556946007,0.01072778165648124,-0.9999424556946007,-0.01072778165648124,0.9999973739485876,0.0,1.0000026260586516,0.0
fam10_case2_res_2to1_ultra,0.2716000000000005,0.2731802280152047,17.07903626567926,20.359292631446312,4.874493009003525e-11,-1.9999108216429138,8.917835708621702e-05,-0.9999554108213304,-0.009443324038256427,0.9999999999998735,spectrally stable (near transition),-0.9999554108213304,0.009443324038256427,-0.9999554108213304,-0.009443324038256427,0.9999973311533249,0.0,1.000002668853681,0.0
fam10_case2_res_2to1_ultra,0.27240000000000053,0.2739975351926696,17.080209723562977,20.35930616224602,4.938506058707118e-11,-1.999933504334948,6.649566505201321e-05,-0.9999667521672645,-0.008154419638064549,0.9999999999997905,spectrally stable (near transition),-0.9999667521672645,0.008154419638064549,-0.9999667521672645,-0.008154419638064549,0.9999972925058154,0.0,1.000002707501347,0.0
fam10_case2_res_2to1_ultra,0.27320000000000055,0.2748149783018669,17.08138718008288,20.35931973300257,4.9955293749500364e-11,-1.9999529253486887,4.707465131126298e-05,-0.9999764626741274,-0.006861056573552879,0.9999999999997831,spectrally stable (near transition),-0.9999764626741274,0.006861056573552879,-0.9999764626741274,-0.006861056573552879,0.9999972825659746,0.0,1.0000027174411803,0.0
fam10_case2_res_2to1_ultra,0.2740000000000006,0.2756325580634132,17.082568640704515,20.35933334372065,5.0570998122658684e-11,-1.999969050391281,3.094960871896646e-05,-0.999984525195456,-0.0055632157291856015,0.9999999999998155,spectrally stable (near transition),-0.999984525195456,0.0055632157291856015,-0.999984525195456,-0.0055632157291856015,0.9999972272679613,0.0,1.0000027727396879,0.0
fam10_case2_res_2to1_ultra,0.2748000000000006,0.27645027519988025,17.083754110909375,20.359346994405,5.115153412027887e-11,-1.9999818449928604,1.815500713964191e-05,-0.9999909224962098,0.004260859624372407,0.9999999999997796,spectrally stable (near transition),0.9999971840153371,0.0,1.000002815992689,0.0,-0.9999909224962098,0.004260859624372407,-0.9999909224962098,-0.004260859624372407
fam10_case2_res_2to1_ultra,0.2756000000000006,0.27726813043615367,17.08494359620837,20.359360685060423,5.183803820103428e-11,-1.9999912745060158,8.725493984229615e-06,-0.9999956372527865,0.0029538914927021323,0.9999999999997786,spectrally stable (near transition),0.9999971498501531,0.0,1.0000028501580125,0.0,-0.9999956372527865,0.0029538914927021323,-0.9999956372527865,-0.0029538914927021323
fam10_case2_res_2to1_ultra,0.27640000000000065,0.2780861244991568,17.08613710214203,20.359374415691757,5.230986722430628e-11,-1.9999973041050114,2.6958949885802497e-06,-0.9999986520523617,0.0016419175288294673,0.9999999999998559,spectrally stable (near transition),0.9999970943188397,0.0,1.000002905689958,0.0,-0.9999986520523617,0.0016419175288294673,-0.9999986520523617,-0.0016419175288294673
fam10_case2_res_2to1_ultra,0.27720000000000067,0.27890425811836933,17.0873346342693,20.35938818630391,5.294271028824433e-11,-1.9999998987850092,1.0121499083304286e-07,-0.999999949392291,0.00031814303104662356,0.9999999999997863,spectrally stable (near transition),0.9999970671096203,0.0,1.0000029328990439,0.0,-0.999999949392291,0.00031814303104662356,-0.999999949392291,-0.00031814303104662356
fam10_case2_res_2to1_ultra,0.2780000000000007,0.27972253202533975,17.088536198183185,20.359401996901838,5.354063258533295e-11,-1.999999023361386,9.766386139808958e-07,-0.9999995116804912,0.0009882501583386729,0.9999999999997982,spectrally stable (near transition),0.9999970281229745,0.0,1.0000029718858545,0.0,-0.9999995116804912,0.0009882501583386729,-0.9999995116804912,-0.0009882501583386729
fam10_case2_res_2to1_ultra,0.2788000000000007,0.28054094695379683,17.089741799499233,20.359415847490546,5.418985604234537e-11,-1.9999946424689552,5.357531044802855e-06,-0.9999973212343145,0.0023146325559352575,0.9999999999998369,spectrally stable (near transition),0.9999969832830629,0.0,1.0000030167261165,0.0,-0.9999973212343145,0.0023146325559352575,-0.9999973212343145,-0.0023146325559352575
fam10_case2_res_2to1_ultra,0.27960000000000074,0.28135950363967804,17.09095144385793,20.359429738075093,5.474216724104983e-11,-1.9999867205612505,1.3279438749513872e-05,-0.9999933602803976,0.0036440903753425517,0.9999999999997724,spectrally stable (near transition),0.9999969385325663,0.0,1.000003061476778,0.0,-0.9999933602803976,0.0036440903753425517,-0.9999933602803976,-0.0036440903753425517
fam10_case2_res_2to1_ultra,0.28040000000000076,0.28217820282139294,17.092165136928628,20.359443668660596,5.540178058200949e-11,-1.999975221909764,2.4778090236043937e-05,-0.9999876109547811,0.004977744142442159,0.9999999999998991,spectrally stable (near transition),0.9999969049717954,0.0,1.0000030950376755,0.0,-0.9999876109547811,0.004977744142442159,-0.9999876109547811,-0.004977744142442159
fam10_case2_res_2to1_ultra,0.2812000000000008,0.28299704523936775,17.093382884407735,20.359457639252234,5.605637415083414e-11,-1.9999601106031928,3.988939680721337e-05,-0.9999800553013642,-0.006315773825598337,0.9999999999997677,spectrally stable (near transition),-0.9999800553013642,0.006315773825598337,-0.9999800553013642,-0.006315773825598337,0.9999968538110005,0.0,1.0000031461987293,0.0
fam10_case2_res_2to1_ultra,0.2820000000000008,0.28381603163637936,17.094604692014844,20.359471649855223,5.667551234753832e-11,-1.9999413505467345,5.8649453265502416e-05,-0.9999706752731281,-0.007658236959364545,0.9999999999997607,spectrally stable (near transition),-0.9999706752731281,0.007658236959364545,-0.9999706752731281,-0.007658236959364545,0.9999968175658466,0.0,1.0000031824443294,0.0
fam10_case2_res_2to1_ultra,0.28280000000000083,0.2846351627574908,17.09583056549966,20.359485700474842,5.737074689667737e-11,-1.9999189054612718,8.109453872817696e-05,-0.9999594527305103,-0.009005159334916187,0.9999999999998744,spectrally stable (near transition),-0.9999594527305103,0.009005159334916187,-0.9999594527305103,-0.009005159334916187,0.9999967802625351,0.0,1.0000032197480255,0.0
fam10_case2_res_2to1_ultra,0.28360000000000085,0.2854544393499322,17.097060510637395,20.359499791116427,5.8018048210362545e-11,-1.9998927388826557,0.00010726111734427057,-0.9999463694411205,-0.01035655546537021,0.9999999999997925,spectrally stable (near transition),-0.9999463694411205,0.01035655546537021,-0.9999463694411205,-0.01035655546537021,0.9999967436338019,0.0,1.000003256376908,0.0
fam10_case2_res_2to1_ultra,0.2844000000000009,0.2862738621632245,17.098294533232412,20.359513921785375,5.864332737374599e-11,-1.9998628141609038,0.00013718583909616555,-0.9999314070802912,-0.011712435020415085,0.9999999999998391,spectrally stable (near transition),-0.9999314070802912,0.011712435020415085,-0.9999314070802912,-0.011712435020415085,0.9999966952481946,0.0,1.0000033047627825,0.0
fam10_case2_res_2to1_ultra,0.2852000000000009,0.2870934319493911,17.09953263911277,20.359528092487114,5.928390693683388e-11,-1.9998290944595136,0.00017090554048637685,-0.9999145472296407,-0.013072805296126677,0.9999999999998839,spectrally stable (near transition),-0.9999145472296407,0.013072805296126677,-0.9999145472296407,-0.013072805296126677,0.9999966384048581,0.0,1.0000033616065445,0.0
fam10_case2_res_2to1_ultra,0.2860000000000009,0.28791314946235735,17.100774834132558,20.359542303227165,6.001554361576254e-11,-1.9997915427547253,0.0002084572452747402,-0.9998957713771481,-0.014437672307853444,0.9999999999997855,spectrally stable (near transition),-0.9998957713771481,0.014437672307853444,-0.9998957713771481,-0.014437672307853444,0.9999966112959058,0.0,1.0000033887154192,0.0
fam10_case2_res_2to1_ultra,0.28680000000000094,0.288733015458598,17.10202112418006,20.359556554011068,6.075423006724036e-11,-1.9997501218345048,0.0002498781654951543,-0.9998750609171063,-0.01580704133355278,0.9999999999998539,spectrally stable (near transition),-0.9998750609171063,0.01580704133355278,-0.9998750609171063,-0.01580704133355278,0.9999965674927792,0.0,1.0000034325189582,0.0
fam10_case2_res_2to1_ultra,0.28760000000000097,0.2895530306967425,17.103271515165023,20.35957084484444,6.146776398955074e-11,-1.9997047942981063,0.0002952057018936749,-0.9998523971488498,-0.017180917184242615,0.9999999999997965,spectrally stable (near transition),-0.9998523971488498,0.017180917184242615,-0.9998523971488498,-0.017180917184242615,0.9999965225121804,0.0,1.0000034774998967,0.0
fam10_case2_res_2to1_ultra,0.288400000000001,0.2903731959376885,17.104526013026927,20.359585175732956,6.209620007654961e-11,-1.9996555225551123,0.00034447744488774745,-0.9998277612773778,-0.018559304370314934,0.9999999999998216,spectrally stable (near transition),-0.9998277612773778,0.018559304370314934,-0.9998277612773778,-0.018559304370314934,0.9999964717429499,0.0,1.000003528269539,0.0
fam10_case2_res_2to1_ultra,0.289200000000001,0.291193511944709,17.105784623730557,20.359599546682336,6.277163325761696e-11,-1.9996022688247526,0.00039773117524743995,-0.9998011344121558,-0.019942207192920922,0.9999999999997795,spectrally stable (near transition),-0.9998011344121558,0.019942207192920922,-0.9998011344121558,-0.019942207192920922,0.9999964377140476,0.0,1.0000035622987973,0.0
fam10_case2_res_2to1_ultra,0.29000000000000103,0.29201397948352853,17.10704735327453,20.35961395769836,6.341163384361625e-11,-1.9995449951348676,0.00045500486513239125,-0.999772497567218,-0.021329629808679414,0.9999999999997841,spectrally stable (near transition),-0.999772497567218,0.021329629808679414,-0.999772497567218,-0.021329629808679414,0.9999963777945915,0.0,1.000003622218404,0.0
fam10_case2_res_2to1_ultra,0.29080000000000106,0.2928345993219083,17.108314207674738,20.35962840878687,6.425741815448354e-11,-1.9994836633217277,0.0005163366782723333,-0.9997418316606355,-0.02272157625211839,0.9999999999997716,spectrally stable (near transition),-0.9997418316606355,0.02272157625211839,-0.9997418316606355,-0.02272157625211839,0.9999963510517728,0.0,1.0000036489613902,0.0
fam10_case2_res_2to1_ultra,0.2916000000000011,0.29365537222998933,17.109585192986952,20.359642899953766,6.497990130612537e-11,-1.9994182350284238,0.0005817649715762485,-0.999709117513969,-0.024118050479991094,0.999999999999757,spectrally stable (near transition),-0.999709117513969,0.024118050479991094,-0.999709117513969,-0.024118050479991094,0.9999963050137719,0.0,1.0000036949997473,0.0
fam10_case2_res_2to1_ultra,0.2924000000000011,0.294476298980222,17.110860315289347,20.359657431204994,6.562309425821897e-11,-1.9993486717047362,0.00065132829526382,-0.999674335852221,-0.02551905637218096,0.9999999999998528,spectrally stable (near transition),-0.999674335852221,0.02551905637218096,-0.999674335852221,-0.02551905637218096,0.9999962448687331,0.0,1.000003755145575,0.0
fam10_case2_res_2to1_ultra,0.2932000000000011,0.2952973803476178,17.11213958068346,20.35967200254657,6.642295643113781e-11,-1.9992749346063075,0.0007250653936925477,-0.9996374673029407,-0.02692459774510952,0.9999999999997868,spectrally stable (near transition),-0.9996374673029407,0.02692459774510952,-0.9996374673029407,-0.02692459774510952,0.9999962151840117,0.0,1.0000037848305718,0.0
fam10_case2_res_2to1_ultra,0.29400000000000115,0.29611861710913057,17.11342299531041,20.359686613984564,6.71247470369631e-11,-1.9991969847932136,0.0008030152067863838,-0.9995984923964314,-0.02833467837174844,0.9999999999998245,spectrally stable (near transition),-0.9995984923964314,0.02833467837174844,-0.9995984923964314,-0.02833467837174844,0.9999961595559196,0.0,1.000003840458746,0.0
fam10_case2_res_2to1_ultra,0.29480000000000117,0.29694001004438597,17.114710565330334,20.359701265525107,6.788985947945433e-11,-1.9991147831300429,0.0008852168699571283,-0.9995573915648562,-0.029749301970466695,0.9999999999998347,spectrally stable (near transition),-0.9995573915648562,0.029749301970466695,-0.9995573915648562,-0.029749301970466695,0.999996107915676,0.0,1.0000038920994492,0.0
fam10_case2_res_2to1_ultra,0.2956000000000012,0.2977615599350364,17.116002296934337,20.35971595717438,6.861227912964274e-11,-1.9990282902846142,0.0009717097153858489,-0.999514145142133,-0.031168472218622296,0.9999999999998259,spectrally stable (near transition),-0.999514145142133,0.031168472218622296,-0.999514145142133,-0.031168472218622296,0.9999960691263916,0.0,1.0000039308890036,0.0
fam10_case2_res_2to1_ultra,0.2964000000000012,0.2985832675654275,17.11729819634564,20.35973068893863,6.946965591472975e-11,-1.9989374667270305,0.001062533272969457,-0.9994687333633717,-0.03259219275731488,0.9999999999998562,spectrally stable (near transition),-0.9994687333633717,0.03259219275731488,-0.9994687333633717,-0.03259219275731488,0.9999960128647034,0.0,1.0000039871512125,0.0
fam10_case2_res_2to1_ultra,0.29720000000000124,0.2994051337218564,17.118598269811432,20.35974546082416,7.018969355807418e-11,-1.9988422727294168,0.0011577272705831643,-0.9994211363645238,-0.03402046718483495,0.9999999999998153,spectrally stable (near transition),-0.9994211363645238,0.03402046718483495,-0.9994211363645238,-0.03402046718483495,0.999995971235935,0.0,1.000004028780397,0.0
fam10_case2_res_2to1_ultra,0.29800000000000126,0.3002271591933471,17.11990252361054,20.359760272837327,7.100310140780817e-11,-1.9987426683646108,0.0012573316353892139,-0.9993713341820765,-0.03545329906620938,0.9999999999997707,spectrally stable (near transition),-0.9993713341820765,0.03545329906620938,-0.9993713341820765,-0.03545329906620938,0.9999959259215414,0.0,1.0000040740949345,0.0
